ID,Molecule ChEMBL ID,Molecular Weight,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pIC50
160,CHEMBL3644596,528.37,CC(C)(C)OC(=O)NCC1=Nc2cccc3c(=O)[nH]nc(c23)N1,IC50,=',2.4,nM,"9,619,788,758"
161,CHEMBL522501,344.38,O=C(CCc1nc2ccccc2c(=O)[nH]1)N1CCN(C(=O)C2CCCC2)CC1,IC50,=',2.4,nM,"9,619,788,758"
162,CHEMBL3616846,530.41,Cc1cc(-c2nnc(-c3ccccc3Cl)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,IC50,=',2.4,nM,"9,619,788,758"
163,CHEMBL2323544,482.49,COc1cc(-c2ccc(-c3nc4c(C(N)=O)cc(F)cc4[nH]3)cc2)ccc1NC(=O)C1CC1,IC50,=',2.4,nM,"9,619,788,758"
164,CHEMBL4110045,555.57,CN1CCCc2c1c1ccccc1[nH]c2=O,IC50,=',2.4,nM,"9,619,788,758"
165,CHEMBL133694,380.42,NC(=O)c1cccc2[nH]cnc12,IC50,=',"2,416",nM,"961,690,307"
166,CHEMBL4082114,414.48,CN(C)CCCc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,IC50,=',2.48,nM,"9,605,548,319"
167,CHEMBL383716,477.37,O=C1NCc2c1c1c(c3[nH]c4ccc(Br)cc4c23)CCC1,IC50,=',2.5,nM,"9,602,059,991"
168,CHEMBL3963459,508.38,CC(C)(C)CCN1CC2=NNC(=O)c3cccc4[nH]c(c2c34)C1,IC50,=',2.5,nM,"9,602,059,991"
169,CHEMBL4170242,411.51,NC(=O)n1ccc2ccc(-c3ccccc3F)nc21,IC50,=',2.5,nM,"9,602,059,991"
170,CHEMBL3901034,549.62,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2cccc(Cl)c2)CC1,IC50,=',2.5,nM,"9,602,059,991"
171,CHEMBL3663657,477.37,CN(Cc1ccccn1)C(=O)c1ccc2[nH]c3c4c(c5c(c3c2c1)CNC5=O)CCC4,IC50,=',2.5,nM,"9,602,059,991"
172,CHEMBL480108,593.62,CCOc1cc(CN2CCOCC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',2.57,nM,"9,590,066,877"
173,CHEMBL4551779,517.54,Nc1cc(C(F)(F)F)c(-c2cc(N3CCN(C(=O)c4cc(Cc5n[nH]c(=O)c6ccccc56)ccc4F)CC3)nc(N3CCOCC3)n2)cn1,IC50,=',2.58,nM,"9,588,380,294"
174,CHEMBL4474593,311.35,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCN(c4nc5ccccc5[nH]4)CC3)cc1)C2=O,IC50,=',2.6,nM,"9,585,026,652"
175,CHEMBL595926,452.51,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1cccc(Cl)c1,IC50,=',2.6,nM,"9,585,026,652"
176,CHEMBL3984980,362.37,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccc(Cl)c(Cl)c1)N2,IC50,=',2.6,nM,"9,585,026,652"
177,CHEMBL596366,437.3,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ccc(O)cc2)CC1,IC50,=',2.6,nM,"9,585,026,652"
178,CHEMBL4438741,465.36,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccco4)CC3)c(O)cc(O)c12,IC50,=',2.6,nM,"9,585,026,652"
179,CHEMBL5088329,398.48,O=C(Cc1ccc(CN2CCN(C(=O)c3cc(Cc4n[nH]c(=O)c5ccccc45)ccc3F)CC2)cc1)NO,IC50,=',2.6,nM,"9,585,026,652"
180,CHEMBL3946391,432.47,CC(C)CC(=O)N1CCN(C(=O)c2ccc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)cc2)CC1,IC50,=',2.63,nM,"9,580,044,252"
181,CHEMBL4848869,396.49,NC(=O)c1cccc2cn(-c3cccc(Cl)c3)nc12,IC50,=',2.63,nM,"9,580,044,252"
182,CHEMBL3939375,891.01,Cc1c(CN2CCN(C(=O)c3cc4cccc(C(N)=O)c4o3)CC2)sc2c(N3CCOCC3)nc(-c3ccc(N)cc3)nc12,IC50,=',2.64,nM,"9,578,396,073"
183,CHEMBL3290470,509.63,NC(=O)c1cccc2c1O/C(=C\c1ccc(Cl)cc1)C2=O,IC50,=',2.7,nM,"9,568,636,236"
184,CHEMBL2414052,469.56,Cc1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,IC50,=',2.7,nM,"9,568,636,236"
185,CHEMBL204097,441.51,Cc1cccc2nc[nH]c(=O)c12,IC50,=',2.7,nM,"9,568,636,236"
186,CHEMBL2407981,305.31,CCNC(=O)c1ccc(N2CCN(Cc3cc(C)c4c(c3)NC(=O)C(C)O4)CC2)c(Cl)c1,IC50,=',2.76,nM,"9,559,090,918"
187,CHEMBL3290472,344.38,CN1CCN(CCS(=O)(=O)Nc2ccc(/C=C3\Oc4c(C(N)=O)cccc4C3=O)cc2)CC1,IC50,=',2.76,nM,"9,559,090,918"
188,CHEMBL2414043,455.53,Nc1cccc2c(=O)[nH]c(-c3ccccc3)cc12,IC50,=',2.8,nM,"9,552,841,969"
189,CHEMBL3317902,500.36,COc1ccc(CC(=O)N2CCN(C(=O)c3csc(Cc4n[nH]c(=O)c5ccccc45)c3)CC2)cc1,IC50,=',2.8,nM,"9,552,841,969"
190,CHEMBL83432,456.52,Cc1cc(F)cc2c(=O)[nH]c(-c3ccc(N4CCN(C)CC4)cc3)nc12,IC50,=',2.8,nM,"9,552,841,969"
191,CHEMBL5088601,366.36,O=C(O)CNc1cccc2c(=O)[nH]ccc12,IC50,=',2.88,nM,"9,540,607,512"
192,CHEMBL3649768,462.46,CN(C)c1ccc(C2CC3=NNC(=O)c4cccc5[nH]c(c3c45)C2)cc1,IC50,=',2.9,nM,"9,537,602,002"
193,CHEMBL4584689,364.49,O=C(O)CCc1nc(O)c2ccccc2n1,IC50,=',2.9,nM,"9,537,602,002"
194,CHEMBL4445035,583.61,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCC(c4ncccn4)CC3)cc1)C2=O,IC50,=',2.97,nM,"9,527,243,551"
195,CHEMBL203967,626.43,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCCN(CC2CC2)CC1,IC50,=',3,nM,"9,522,878,745"
196,CHEMBL108849,376.37,Oc1nc2ccccc2c2ccncc12,IC50,=',3,nM,"9,522,878,745"
197,CHEMBL4529965,464.5,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)NCCc3nc4c(C(N)=O)cccc4[nH]3)cc1)C2=O,IC50,=',3,nM,"9,522,878,745"
198,CHEMBL4867531,444.47,C[C@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1,IC50,=',3,nM,"9,522,878,745"
199,CHEMBL3954603,404.9,NC(=O)c1cccc2[nH]c(-c3ccccc3Nc3c4ccccc4nc4ccccc34)nc12,IC50,=',3,nM,"9,522,878,745"
200,CHEMBL4174370,440.94,CC(C)(C)OC(=O)N1CC[C@H](C(=O)Nc2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)cnc2F)C1,IC50,=',3,nM,"9,522,878,745"
201,CHEMBL5073404,460.46,NCCOc1c(-c2ccc(N3CCCC3)cc2)[nH]c(=O)c2cc(F)ccc12,IC50,=',3,nM,"9,522,878,745"
202,CHEMBL3910080,426.5,CN(C)CCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,IC50,=',03.09,nM,"9,510,041,521"
203,CHEMBL45245,306.37,O=c1[nH]c2ccccc2c2ccccc12,IC50,=',3.1,nM,"9,508,638,306"
204,CHEMBL605575,306.37,Cc1cc2c(=O)[nH]cc(Cc3ccc(F)c(C(=O)N4CCCNCC4)c3)n2c1,IC50,=',3.1,nM,"9,508,638,306"
205,CHEMBL5077940,517.35,O=c1[nH]nc2c3c(cccc13)N=C(CNCCc1ccncc1)N2,IC50,=',3.1,nM,"9,508,638,306"
206,CHEMBL3105403,501.35,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2nsc3ccccc23)CC1,IC50,=',3.1,nM,"9,508,638,306"
207,CHEMBL4758319,479.43,CCN1CCCN(C(=O)c2cccc(Cc3nnc(O)c4ccccc34)c2)CC1,IC50,=',3.1,nM,"9,508,638,306"
208,CHEMBL4777158,441.51,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(c2nc(-c3cccc4[nH]ncc34)nc(N3CCOCC3)n2)CC1,IC50,=',3.1,nM,"9,508,638,306"
209,CHEMBL4871210,441.51,O=c1[nH]cnc2c(C(F)(F)F)cccc12,IC50,=',3.1,nM,"9,508,638,306"
210,CHEMBL381460,483.59,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1Br)[C@H]1CCNC1.O=C(O)C(F)(F)F,IC50,=',3.1,nM,"9,508,638,306"
211,CHEMBL1173055,323.37,CNCc1ccc(-c2[nH]c3cc(F)cc4c3c2CCNC4=O)cc1,IC50,=',"3,162",nM,"9,500,038,134"
212,CHEMBL597541,323.37,Cc1c(Cc2ccc(F)c(C(=O)N3CCC4(CCNC4)CC3)c2)n[nH]c(=O)c1C,IC50,=',3.2,nM,"9,494,850,022"
213,CHEMBL1891423,320.4,Oc1ncnc2ccsc12,IC50,=',3.2,nM,"9,494,850,022"
214,CHEMBL3898162,320.4,O=C1NN=C2CCCc3c2c2c1cccc2n3CCN1CCCC1,IC50,=',3.2,nM,"9,494,850,022"
215,CHEMBL3827921,479.34,O=c1[nH]c(SCCN2CCN(CCCc3nc(-c4ccccc4)no3)CC2)nc2ccccc12,IC50,=',3.2,nM,"9,494,850,022"
216,CHEMBL147552,298.32,Cc1ccc2nc[nH]c(=O)c2c1,IC50,=',3.2,nM,"9,494,850,022"
217,CHEMBL1949855,495.6,Nc1ncc(-c2nc3c(c(N4CCOCC4)n2)CCN(C(=O)c2cc(Cc4n[nH]c(=O)c5ccccc45)ccc2F)C3)cn1,IC50,=',3.2,nM,"9,494,850,022"
218,CHEMBL4465327,414.48,COc1cc(O)c(Cl)c(C)c1-c1cc(O)cc2cc3c(c(O)c12)C(=O)c1c(O)cc(O)cc1C3(C)C,IC50,=',3.29,nM,"9,482,804,102"
219,CHEMBL4168839,352.48,NC(=O)c1cccc2[nH]c(-c3cccc(N)c3)nc12,IC50,=',3.3,nM,"948,148,606"
220,CHEMBL82342,531.63,Oc1nc2ccncc2c2ccccc12,IC50,=',3.3,nM,"948,148,606"
221,CHEMBL108431,596.4,CS(=O)(=O)O.Oc1nc2ccc(N3CCN(CC4CC4)CC3)nc2c2ccccc12,IC50,=',3.3,nM,"948,148,606"
222,CHEMBL107616,285.32,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1cccc(-c2ccccc2)c1,IC50,=',3.3,nM,"948,148,606"
223,CHEMBL4458129,294.31,CCCNCc1ccc(-c2cc3c4c(c[nH]c4c2)C(=O)NNC3=O)cc1,IC50,=',3.3,nM,"948,148,606"
224,CHEMBL504903,294.31,CN(C)CCN(C)C(=O)c1cccc(Cc2nnc(O)c3ccccc23)c1,IC50,=',3.3,nM,"948,148,606"
225,CHEMBL550703,244.3,O=C1NCCn2c(-c3ccc(OCc4cn(CCF)nn4)cc3)nc3cccc1c32,IC50,=',3.3,nM,"948,148,606"
226,CHEMBL4847220,352.48,CCC(=O)N1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1CC,IC50,=',3.3,nM,"948,148,606"
227,CHEMBL2381958,285.32,N#Cc1ccc(-c2cc3[nH]c(=O)c4ccccc4n3n2)cc1,IC50,=',3.3,nM,"948,148,606"
228,CHEMBL3649735,434.47,CN(C(=O)c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)C1CC(=O)c2ccccc21,IC50,=',3.35,nM,"9,474,955,193"
229,CHEMBL4075671,466.53,NC(=O)c1cccc2[nH]c(C(=O)NC3CCN(C4CCNCC4)CC3)nc12,IC50,=',3.5,nM,"9,455,931,956"
230,CHEMBL3098939,523.65,NC(=O)c1cccc2c1O/C(=C\c1ccc(-n3cncn3)cc1)C2=O,IC50,=',3.5,nM,"9,455,931,956"
231,CHEMBL4469675,366.4,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCn4c(nnc4C4CCCC4)C3)cc1)C2=O,IC50,=',"3,501",nM,"9,455,807,889"
232,CHEMBL4476017,434.47,C=CCSc1nnc(-c2cc3ccccc3n2CC=C)n1-c1ccccc1,IC50,=',3.59,nM,"9,444,905,551"
233,CHEMBL3976456,549.62,Cc1ccc2c(=O)[nH]nc3c2c1NC1=C3CCCC1,IC50,=',3.6,nM,"9,443,697,499"
234,CHEMBL3649807,441.51,COc1cc(CO)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',3.6,nM,"9,443,697,499"
235,CHEMBL3913432,408.51,COc1cc(/C=N/NC(=S)NCCCN2CCOCC2)c(Br)c(Br)c1OC,IC50,=',3.63,nM,"9,440,093,375"
236,CHEMBL559584,396.49,Cc1nn(C)c2[nH]c(=O)c3c(c12)CCCC3,IC50,=',3.65,nM,"9,437,707,136"
237,CHEMBL4093008,294.36,O=C(Nc1cc(Cn2c(=O)[nH]c(=O)c3ccccc32)cnc1F)[C@H]1CCN(Cc2ccccc2)C1,IC50,=',3.7,nM,"9,431,798,276"
238,CHEMBL1098298,294.36,NC(=O)c1cccc2cn(-c3ccc(C4CCCNC4)cc3)nc12,IC50,=',3.7,nM,"9,431,798,276"
239,CHEMBL3105401,294.36,Cc1cc(C(N)=O)c2nc(-c3ccc(-c4ccc(C(=O)N5CCCC5)nc4)cc3)[nH]c2c1,IC50,=',3.7,nM,"9,431,798,276"
240,CHEMBL151728,443.52,O=C(CN1CCCCC1)N1CCc2c(nc(O)c3ccccc23)C1,IC50,=',3.7,nM,"9,431,798,276"
241,CHEMBL3290491,519.4,Cc1cc(-c2nnc(/C=C/c3ccccc3)o2)c2[nH]c(=O)c3ccccc3c(=O)c2c1,IC50,=',3.7,nM,"9,431,798,276"
242,CHEMBL108840,320.4,O=C(CCn1c2c(c(=O)[nH]c1=O)CSCC2)NCC(=O)c1ccc(-c2cccnn2)cc1,IC50,=',3.8,nM,"9,420,216,403"
243,CHEMBL446240,469.56,Nc1cccc2c(=O)[nH]ccc12,IC50,=',3.8,nM,"9,420,216,403"
244,CHEMBL3421821,455.53,Cc1ccc(C2=Nc3cccc4c(=O)[nH]nc(c34)N2)cc1,IC50,=',3.8,nM,"9,420,216,403"
245,CHEMBL5086559,300.34,COc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1N(C)c1ncc2c(n1)N(C1CCCC1)[C@H](C)C(=O)N2C,IC50,=',3.8,nM,"9,420,216,403"
246,CHEMBL3317900,280.33,CCC(=O)N1CCN(C(=O)c2csc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,IC50,=',3.8,nM,"9,420,216,403"
247,CHEMBL1090018,365.36,O=c1[nH]c2ccc(OC3CCN(c4ccccc4)CC3)cc2c2c1CSCC2,IC50,=',3.8,nM,"9,420,216,403"
248,CHEMBL1095606,321.38,Cc1nc2cccc3c2n1CCNC3=O,IC50,=',3.8,nM,"9,420,216,403"
249,CHEMBL131820,280.33,CN1CC2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1,IC50,=',3.8,nM,"9,420,216,403"
250,CHEMBL3105881,300.34,O=c1[nH]c2cc(Cn3ccnc3)ccc2c2c1CCCN2,IC50,=',3.8,nM,"9,420,216,403"
251,CHEMBL603457,365.36,O=C(c1cc(Cc2c[nH]c(=O)c3cc(Cl)c(Cl)n23)ccc1F)N1CCC2(CC1)NCNC2=O,IC50,=',3.8,nM,"9,420,216,403"
252,CHEMBL602535,320.4,NC(=O)c1cccc2ncc(-c3ccc(N)cc3)nc12,IC50,=',3.8,nM,"9,420,216,403"
253,CHEMBL4851728,495.5,O=C(c1ccccc1)N1CCN(Cc2c(O)cc(O)c3c(=O)cc(-c4ccc(O)cc4)oc23)CC1,IC50,=',3.89,nM,"9,410,050,399"
254,CHEMBL1098299,453.59,O=C1NCC2c3c(cccc31)CCN2C(=O)Cc1ccc(Br)cc1,IC50,=',3.89,nM,"9,410,050,399"
255,CHEMBL4642383,441.51,Nc1ccc(F)cc1NC(=O)C1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)ccc2F)CC1,IC50,=',3.9,nM,"9,408,935,393"
256,CHEMBL452158,387.38,CN1CCN(c2ccc3ccn(C(N)=O)c3n2)CC1,IC50,=',3.9,nM,"9,408,935,393"
257,CHEMBL2237219,596.4,O=C1NCCc2ccc(Br)cc21,IC50,=',3.9,nM,"9,408,935,393"
258,CHEMBL110332,531.63,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(Cc4ccc(C(F)(F)F)cc4)CC3)c(O)cc(O)c12,IC50,=',3.9,nM,"9,408,935,393"
259,CHEMBL4854158,420.49,O=c1cc(-c2ccc(O)cc2)oc2c(CN3CCN(c4ccc(Cl)cc4)CC3)c(O)cc(O)c12,IC50,=',4,nM,"9,397,940,009"
260,CHEMBL593202,310.36,Cn1cc(CCC(=O)N2CCc3cccc4c3C2CNC4=O)cn1,IC50,=',4,nM,"9,397,940,009"
261,CHEMBL340481,495.5,Cc1ccc(-c2nc3ccccc3c(=O)[nH]2)cc1,IC50,=',4,nM,"9,397,940,009"
262,CHEMBL418813,371.35,CN1CCCc2c1cc(-c1ccccc1)[nH]c2=O,IC50,=',4,nM,"9,397,940,009"
263,CHEMBL3291333,437.3,CCS(=O)(=O)N1CCN(C(=O)c2cc(Cc3c[nH]c(=O)c4cc(Cl)c(Cl)n34)ccc2F)CC1,IC50,=',4,nM,"9,397,940,009"
264,CHEMBL480710,292.34,O=C(OCc1ccccc1)N1CCN(CCSc2nc3ccccc3c(=O)[nH]2)CC1,IC50,=',4,nM,"9,397,940,009"
265,CHEMBL2237221,298.32,O=C(c1cc(Cc2nnc(O)c3ccccc23)ccc1F)N1CCCN(C2CCCCC2)CC1,IC50,=',4,nM,"9,397,940,009"
266,CHEMBL4637848,285.35,CC1(C)C(=O)C2=NNC(=O)c3cc(F)cc4[nH]c(c2c34)C1=O,IC50,=',4,nM,"9,397,940,009"
267,CHEMBL5093731,320.39,C[C@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC(F)(F)F,IC50,=',4,nM,"9,397,940,009"
268,CHEMBL3649782,422.53,COc1cc(CN2CCC(N=O)CC2)cc2[nH]c(=O)c3c(c12)NCCC3,IC50,=',04.02,nM,"9,395,773,947"
269,CHEMBL593609,365.36,O=C(c1csc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCN(C(=O)c2cccs2)CC1,IC50,=',4.1,nM,"9,387,216,143"
270,CHEMBL4288557,365.36,O=C(CCN1CCCCC1)N1CCc2nc(O)c3ccccc3c2C1,IC50,=',4.1,nM,"9,387,216,143"
271,CHEMBL5087801,434.47,CC[C@@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1CC1CC1,IC50,=',4.19,nM,"9,377,785,977"
272,CHEMBL1767049,549.62,Cc1ccc(C(=O)Nc2cccc3c(=O)[nH]ccc23)cc1,IC50,=',4.2,nM,"937,675,071"
273,CHEMBL5092201,494.93,CC(C)=CCN1CCN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)C[C@H]1C,IC50,=',4.2,nM,"937,675,071"
274,CHEMBL4458889,501.56,CNCc1ccc(-c2nc3cncc4c3n2CCNC4=O)cc1,IC50,=',4.23,nM,"9,373,659,633"
275,CHEMBL4591947,294.36,CN1CCc2cc(-c3ccc4c(Cl)cc(C(N)=O)n4n3)sc2C1,IC50,=',4.3,nM,"9,366,531,544"
276,CHEMBL198230,286.31,CC1CCC2N=C(CCCN3CC=C(c4ccccc4)CC3)NC(=O)C2C1,IC50,=',4.5,nM,"9,346,787,486"
277,CHEMBL4862496,412.51,Cc1ccc2nc3n(c2c1)CCN(C(=O)c1cc(Cc2n[nH]c(=O)c4ccccc24)ccc1F)C3,IC50,=',4.5,nM,"9,346,787,486"
278,CHEMBL4855558,286.31,CC[C@H]1CN(C(=O)c2cc(Cn3c(=O)[nH]c(=O)c4ccccc43)ccc2F)CCN1C,IC50,=',4.5,nM,"9,346,787,486"
279,CHEMBL84886,384.46,Nc1ccc2nc[nH]c(=O)c2c1,IC50,=',4.6,nM,"9,337,242,168"
280,CHEMBL4278820,272.28,O=C(c1ccc2[nH]c(=O)c3c(c2c1)CCSC3)N1CCN(CCCC(F)(F)F)CC1,IC50,=',4.6,nM,"9,337,242,168"
281,CHEMBL1096560,398.48,NC(=O)c1cccc2nn(-c3ccccc3)nc12,IC50,=',4.7,nM,"9,327,902,142"
282,CHEMBL202833,328.3,COCCOc1ccc2[nH]c(=O)c3c(c2c1)NCCC3,IC50,=',4.7,nM,"9,327,902,142"
283,CHEMBL594976,244.3,CN(C)C(=O)CCC(=O)N1CCc2cccc3c2C1CNC3=O,IC50,=',4.73,nM,"9,325,138,859"
284,CHEMBL3649741,434.47,CN(C)CCCOc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',4.8,nM,"9,318,758,763"
285,CHEMBL523058,272.28,O=C(NCCN1CCOCC1)c1ccc2c(c1)nc(O)c1ccccc12,IC50,=',4.8,nM,"9,318,758,763"
286,CHEMBL562331,320.4,O=C(c1cc2[nH]c(=O)c3ccccc3n2n1)N1CCC(CN2CCOCC2)CC1,IC50,=',4.8,nM,"9,318,758,763"
287,CHEMBL541576,615.67,CN(C)CC(=O)Nc1cnc2c(c1)nc(O)c1ccccc12.Cl,IC50,=',"4,898",nM,"9,309,981,219"
288,CHEMBL1093610,253.31,CN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,IC50,=',4.9,nM,"930,980,392"
289,CHEMBL563634,257.27,CC(C)(C)OC(=O)N1CCC2(CC1)CCN(C(=O)c1cc(Cc3n[nH]c(=O)c4ccccc34)ccc1F)CC2,IC50,=',4.9,nM,"930,980,392"
290,CHEMBL196559,434.52,O=C1CCCN1c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1,IC50,=',5,nM,"9,301,029,996"
291,CHEMBL1092778,351.34,CCCN1CCCC(Oc2ccc3[nH]c(=O)c4c(c3c2)CCSC4)C1,IC50,=',5,nM,"9,301,029,996"
292,CHEMBL3649762,348.33,CCOC(=O)CCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',5,nM,"9,301,029,996"
293,CHEMBL2407988,402.43,COc1cc(CN2CCN(c3ccc(C(=O)NC4CC4)cc3C)CC2)cc2c1OC(C)C(=O)N2,IC50,=',5,nM,"9,301,029,996"
294,CHEMBL503239,434.47,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(CC2CC2)CC1,IC50,=',5,nM,"9,301,029,996"
295,CHEMBL4169021,422.46,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)cc(F)c1F)N1CCN(c2ncc(Br)cn2)CC1,IC50,=',5,nM,"9,301,029,996"
296,CHEMBL4638701,442.49,O=c1[nH]c(SCCN2CCN(CCSc3nc4ccccc4c(=O)[nH]3)CC2)nc2ccccc12,IC50,=',5,nM,"9,301,029,996"
297,CHEMBL2431805,314.78,O=c1[nH]c(-c2ccc(C(F)(F)F)cc2)nc2c1CCSC2,IC50,=',5,nM,"9,301,029,996"
298,CHEMBL125244,336.39,Cc1cccc2c(O)nc(-c3ccc(O)cc3)nc12,IC50,=',5,nM,"9,301,029,996"
299,CHEMBL3649813,280.33,NCc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',5,nM,"9,301,029,996"
300,CHEMBL364763,353.36,Oc1nc(CCCN2CCc3c([nH]c4ccccc34)C2)nc2ccccc12,IC50,=',5,nM,"9,301,029,996"
301,CHEMBL3649732,319.41,O=c1[nH]c2ccc(OCCN3CCOCC3)cc2c2c1CCCN2,IC50,=',5,nM,"9,301,029,996"
302,CHEMBL3740104,340.81,O=c1[nH]c2cc(-c3ccccc3)nn2c2ccccc12,IC50,=',5,nM,"9,301,029,996"
303,CHEMBL596565,363.35,CN1CCN(CC(=O)N2CCc3cccc4c3C2CNC4=O)CC1,IC50,=',5,nM,"9,301,029,996"
304,CHEMBL480452,340.81,NC(=O)c1cc(F)cc2[nH]c(-c3cc4c(s3)C(C3CC3)NCC4)nc12,IC50,=',5,nM,"9,301,029,996"
305,CHEMBL3137320,244.3,NC(=O)c1cccc2[nH]c(C(=O)NC3CCCN(C4CCCCC4)C3)nc12,IC50,=',5,nM,"9,301,029,996"
306,CHEMBL605760,366.4,O=C(c1cccc(Cc2n[nH]c(=O)c3ccccc23)c1)N1CCCN(C(=O)N2CCOCC2)CC1,IC50,=',5,nM,"9,301,029,996"
307,CHEMBL4859590,462.57,CCCN(C)Cc1ccc2c3c(c(=O)[nH]c2c1)CCCN3,IC50,=',5,nM,"9,301,029,996"
308,CHEMBL4159834,496.57,CC1(C)CC2=NNC(=O)c3c(F)ccc4[nH]c(c2c34)C1,IC50,=',5,nM,"9,301,029,996"
309,CHEMBL4875356,451.33,O=C1NN=C2CN(C(=O)C3(O)CC3)Cc3[nH]c4cc(F)cc1c4c32,IC50,=',5,nM,"9,301,029,996"
310,CHEMBL3291315,422.5,CN1CCC(Oc2ccc3[nH]c(=O)c4c(c3c2)NCCC4)CC1,IC50,=',5,nM,"9,301,029,996"
311,CHEMBL4450725,244.3,Oc1nc2ncccc2c2ccccc12,IC50,=',5,nM,"9,301,029,996"
312,CHEMBL4459573,434.47,CCOc1cc(-c2nc3c(C(N)=O)cccc3[nH]2)ccc1Nc1ncc2c(n1)N(C1CCCC1)[C@H](CC)C(=O)N2C,IC50,=',5,nM,"9,301,029,996"
313,CHEMBL4875472,434.47,NC(=O)c1cc(F)cc2[nH]c(-c3ccc(-c4cccc(NC(=O)C5CC5)c4)cc3F)nc12,IC50,=',5,nM,"9,301,029,996"
314,CHEMBL4087470,351.34,COc1ccc2c(c1)C(=O)NCC2,IC50,=',5,nM,"9,301,029,996"
315,CHEMBL4082372,429.5,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)NCCCc3nc4ccccc4[nH]3)cc1)C2=O,IC50,=',5,nM,"9,301,029,996"
316,CHEMBL2419705,434.47,CN1CCCc2c1c1ccc(CN3CCCCC3)cc1[nH]c2=O,IC50,=',"5,012",nM,"9,299,988,938"
317,CHEMBL4167157,340.38,COc1ccc2nc3ccccc3c(Nc3ccccc3-c3nc4c(C(N)=O)cccc4[nH]3)c2c1,IC50,=',5.1,nM,"9,292,429,824"
318,CHEMBL3606016,286.31,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc4[nH]ccc4c3)CC1)C2,IC50,=',5.1,nM,"9,292,429,824"
319,CHEMBL493045,286.31,COc1cc2c(c(OC)c1)C1CCC(=O)N1CC2,IC50,=',5.1,nM,"9,292,429,824"
320,CHEMBL4865730,536.44,NC(=O)c1cccc2c1O/C(=C\c1ccc(C(=O)N3CCN(c4ncccn4)CC3)cc1)C2=O,IC50,=',5.1,nM,"9,292,429,824"
321,CHEMBL4092324,486.48,CCCNC1CCN(C(=O)c2nc3c(C(N)=O)cccc3[nH]2)C1,IC50,=',5.1,nM,"9,292,429,824"
322,CHEMBL3649712,434.47,COc1cccc(N2CCN(c3nc4c(c(=O)[nH]3)CSCC4)CC2)c1,IC50,=',5.1,nM,"9,292,429,824"
